Xcal,Ycal,Zcal
-178.9048805,-152.5272163,1022.96525
-148.7313695,-144.9040453,1028.904954
-175.0243775,-138.1926263,1023.96675
-189.6188245,-147.7396423,1020.991833
-127.3295125,-126.7609593,1031.884012
-146.8068515,-121.9643613,1030.905788
-133.1755765,-122.9313583,1032.881095
-131.2652415,-83.74500232,1031.922111
-85.53780545,-50.32905632,1037.876468
-92.33746545,-66.57256532,1036.874692
-65.10869645,-33.14088632,1040.855165
-46.60276745,-38.89482132,1038.859491
-50.51429145,-21.68544032,1039.86698
-43.69454545,-26.47016932,1040.851002
-28.12737145,-15.01402232,1041.844729
-20.34222345,-9.288773317,1038.872466
-15.48209345,-2.599307317,1042.840601
-16.45713445,-0.687543317,1041.851482
-16.45029745,-7.379153317,1040.854654
-15.47801645,-5.469215317,1039.864643
-15.48073445,-3.555943317,1041.848615
-14.50616045,-4.512685317,1041.847362
-14.50390945,-5.470935317,1038.873018
-12.56113145,-1.647831317,1040.857712
-13.53294545,-4.512791317,1042.838095
-14.50660645,-4.511878317,1042.838541
-20.33993045,-12.15545332,1039.861224
-20.34039745,-11.20043132,1038.870852
-24.23270645,-15.97188932,1043.824496
-21.30858045,-16.93449232,1038.866456
-27.14916645,-18.83986532,1039.858697
-44.65865145,-35.07413832,1037.870648
-32.97382745,-35.08670832,1035.882938
-55.36569545,-39.84081932,1040.845056
-60.21896745,-54.17611032,1037.861644
-85.53417445,-53.19815732,1035.891689
-80.63389345,-87.61095232,1037.842765
-116.6411745,-102.8768913,1029.916923
-122.4990655,-88.52994332,1034.887599
-117.6216515,-97.13858332,1032.895748
-118.5829975,-109.5642543,1031.894524
-138.0475125,-120.0576923,1034.868104
-148.7760645,-99.97685432,1032.907599
-154.5651395,-152.5468133,1026.918816
-139.0102805,-128.6640823,1028.914213
-183.7622715,-162.0841693,1018.994694
-157.4952735,-142.0315693,1024.946673
-103.9721165,-117.2221603,1034.854915
-133.1765105,-121.0213143,1030.900351
-129.3083435,-93.30592532,1030.92197
-116.6307065,-112.4376023,1026.935316
-87.47964945,-56.06220432,1037.872518
-107.8831945,-100.0135863,1034.871225
-76.76483445,-59.89717732,1035.882026
-101.1068265,-58.91933032,1034.902804
-58.28122145,-44.61883932,1038.860001
-55.36113045,-44.61996432,1040.841021
-59.25169745,-47.48622032,1037.866847
-63.14954745,-43.66005932,1036.88068
-43.69227345,-28.38263432,1039.858209
-27.14869945,-19.79488732,1040.849069
-24.23546645,-12.15018732,1041.845366
-18.39490145,-9.290599317,1038.871574
-18.40127145,-3.554011317,1040.858774
-20.34494145,-7.375501317,1040.856438
-16.45348245,-4.510859317,1041.848254
-12.56019745,-3.557875317,1042.838456
-9.641040452,-1.648956317,1042.838732
-1.849501452,-2.614510317,1039.86082
-2.825455452,0.253082683,1038.872508
-7.698283452,3.128362683,1042.841875
-5.745971452,-0.699200317,1039.864218
-11.58880845,-1.646323317,1043.830803
-9.638768452,-3.561421317,1041.845939
-19.36943345,-10.24228732,1042.835929
-23.26269745,-12.14948632,1043.827278
-23.25405545,-19.79853932,1040.847285
-30.06558445,-23.61627132,1039.856
-33.95472945,-30.30180832,1041.834493
-28.10959945,-32.22136532,1038.856666
-39.77618445,-50.37116032,1038.846685
-55.35157545,-53.22484632,1037.860221
-79.66757845,-78.05680332,1033.885673
-90.37007845,-86.64841432,1034.874495
-125.3840375,-123.8969123,1029.903183
-135.1033215,-141.0943183,1027.910759
-158.4734785,-138.2057263,1026.932705
-205.1605395,-181.1879263,1010.067755
-185.7155175,-156.3465623,1019.991607
-196.4148955,-164.9438223,1014.042176
-211.0289195,-156.3260523,1016.038487
-170.1209535,-173.5652853,1020.961124
-229.5234885,-160.1344423,1013.070196
-167.2414595,-132.4633423,1025.950382
-216.8367005,-189.7786243,1011.057023
-222.6869045,-180.2164703,1009.085411
-148.7551495,-118.1440613,1024.962834
-215.8926805,-160.1464173,1014.055131
-224.6820855,-133.3733743,1016.064099
-220.7463985,-174.4809013,1012.062898
-175.0289635,-132.4592663,1021.989234
-178.9363475,-120.9824383,1025.965418
-163.3627615,-117.1713093,1028.935047
-149.7132475,-136.3006713,1028.912663
-141.9440245,-116.2339523,1030.9084
-151.6943925,-99.02474232,1024.980312
-123.4759535,-83.75230632,1031.918543
-108.8751155,-80.89609332,1034.887811
-98.18626845,-59.87547732,1037.874196
-90.39513345,-62.74865432,1039.850565
-80.67587045,-44.59703332,1039.861438
-95.25755645,-66.57144032,1034.893672
-69.96878445,-41.73878232,1040.850132
-78.71805945,-55.11378532,1038.86049
-49.53787045,-25.50805532,1041.845664
-55.38987945,-14.98845832,1041.857217
-48.55788145,-29.33712632,1035.894916
-46.61552845,-26.46743032,1040.85234
-69.00198145,-34.09387032,1039.864963
-42.71130845,-36.03017932,1039.851307
-39.79671645,-29.34211532,1039.855618
-49.52005645,-44.62382832,1042.820703
-52.45840745,-25.50612332,1040.855823
-35.90752945,-24.56500832,1041.840227
-45.62226945,-45.58734432,1037.862217
-48.53777445,-51.31957932,1037.858713
-58.26482945,-59.91533132,1034.882373
-71.90243245,-55.12017632,1038.857368
-86.51736945,-45.54657732,1040.854486
-69.93958945,-71.37109532,1038.842757
-103.0212595,-94.28156332,1036.856195
-122.4877055,-98.09226832,1029.923634
-122.4771955,-109.5614093,1030.905129
-140.9826995,-102.8540663,1029.928073
-133.1627945,-136.3129643,1032.869797
-118.5733795,-121.0317813,1034.858377
-168.1941215,-154.4464963,1025.932267
-165.3115055,-113.3502023,1023.983272
-139.9675285,-144.9138763,1026.918582
-182.8155335,-134.3652343,1020.00883
-173.9992055,-188.8581253,1016.98528
-196.3752115,-205.0910613,1011.034745
-216.8381015,-186.9135583,1008.085907
-208.9932045,-241.4095713,1000.106908
-150.6353975,-186.9643443,1021.932085
-187.6286335,-190.7570013,1016.98991
-203.2213925,-174.4957213,1014.037228
-170.1633345,-132.4589893,1027.934078
-216.8658745,-161.1005263,1015.045949
-180.8540285,-150.6137323,1022.967756
-156.4988085,-164.9739923,1022.944501
-146.7648955,-164.0240653,1026.905564
-146.8150685,-113.3619003,1030.913051
-128.2922595,-136.3215643,1027.911672
-126.3480805,-135.3635263,1032.867482
-133.1961295,-100.9480983,1031.908477
-108.8545835,-101.9251383,1033.878878
-87.45000845,-85.69532432,1034.873964
-82.58444245,-82.83240232,1034.874155
-71.87642245,-81.88419532,1037.843593
-60.21077145,-61.82435632,1035.87283
-51.44826845,-61.83176632,1036.859995
-37.82200445,-58.01881132,1039.830516
-35.89198745,-41.76831632,1043.808059
-26.17227845,-23.61750232,1042.827753
-22.27948145,-20.75528132,1040.846032
-25.20135645,-20.75092832,1042.829728
-26.17958245,-15.97087032,1042.834209
-23.25681545,-15.97683732,1038.868155
-24.23319445,-14.06265232,1040.852573
-19.36716145,-12.15475232,1041.843136
-24.23366145,-13.10763032,1039.862201
-23.25770745,-15.97522332,1040.850513
-28.12053445,-21.70563232,1040.847901
-36.87802645,-26.47817432,1038.865522
-40.76443245,-36.03119832,1040.841594
-39.77431645,-54.19124832,1042.808173
-45.60993345,-58.96814332,1038.842098
-60.19614245,-78.07183532,1037.841469
-79.66072045,-85.70262832,1034.870396
-71.87325845,-83.79827432,1034.868442
-74.78460245,-96.21727732,1039.815184
-109.8141035,-116.2624673,1032.87604
-154.5738235,-142.9893303,1025.935707
-102.9966505,-118.1805163,1032.871304
-175.9656375,-171.6465353,1022.947772
-170.0986375,-194.5975583,1015.987475
-187.6523295,-167.8138773,1020.973994
-185.6785725,-193.6263143,1016.986597
-185.6708645,-199.3653233,1012.02586
-160.3373975,-219.4598563,1013.979675
-180.8093755,-193.6324933,1015.002009
-184.6912795,-205.1020173,1011.029393
-225.5727895,-214.6276103,1004.101802
-181.8049275,-171.6458993,1017.003374
-219.7512505,-198.3751183,1015.015814
-227.5260355,-208.8900033,1005.098715
-259.7307595,-133.3461553,1009.141902
-183.7613585,-163.0399983,1018.993887
-208.0910355,-174.4887353,1017.012995
-215.9068005,-146.7623903,1017.039966
-192.5384695,-147.7393243,1018.019634
-160.4062345,-151.5887343,1022.957583
-166.2947215,-104.7444073,1026.964518
-141.9522415,-107.6314913,1030.915663
-146.8438385,-82.77617932,1029.947696
-125.4187315,-87.57541032,1029.933849
-127.3514245,-103.8210633,1031.90338
-121.5377405,-75.15005732,1033.907272
-120.5709165,-68.45936032,1034.903654
-104.9923615,-67.51975332,1032.914967
-79.68896045,-58.93457432,1040.840066
-72.88384345,-47.47182432,1039.855449
-105.9646215,-70.38390632,1035.886529
-72.88248445,-48.42846032,1038.863463
-90.40564345,-51.27951332,1038.86907
-58.27438445,-51.31044932,1037.863173
-48.55915645,-32.19735032,1044.813106
-41.73991945,-34.11862732,1040.843654
-58.30583045,-20.71988632,1042.844892
-44.67731545,-17.86518132,1042.841069
-55.36614145,-39.84001232,1041.836235
-48.57015445,-18.81897232,1040.859688
-52.44976545,-33.15517632,1037.87583
-59.25033845,-48.44285632,1036.874861
-59.24759945,-51.31034332,1036.87244
-58.27527645,-51.30883532,1039.845531
-55.35471845,-52.26498232,1042.816923
-81.61532545,-79.00838532,1036.859295
-85.50266545,-86.65136532,1036.854623
-69.93135145,-80.92777132,1040.817045
-92.32107345,-81.86905732,1032.897064
-106.9004035,-109.5727893,1034.862709
-117.6193585,-100.0052633,1033.884506
-133.1573375,-141.0937233,1030.883404
-170.1095515,-185.0360403,1019.960261
-156.5521665,-111.4435333,1027.945588
-122.4799345,-106.6939223,1030.90755
-149.7301275,-119.0949423,1029.918368
-131.2451765,-103.8190253,1029.922806
-140.9384505,-147.7804503,1026.916607
-164.3524315,-99.01206632,1025.977289
-144.9015275,-77.99805332,1030.942018
-109.8396465,-90.45347032,1034.880187
-152.6160125,-153.5060823,1024.934759
-137.0985865,-90.43436232,1026.963243
-142.9505745,-80.86898032,1028.956347
-141.9394595,-121.0130973,1030.904365
-135.1343635,-108.5961323,1027.938197
-106.9579225,-49.35556232,1034.91355
-124.4236255,-109.5611973,1028.923663
-135.1448315,-99.03542132,1030.919804
-96.21703445,-82.81719932,1037.853936
-101.1081855,-57.96269432,1035.89479
-123.4700295,-89.48808732,1030.922522
-95.26072045,-64.65736132,1037.868823
-92.35663845,-46.50015632,1036.891639
-45.62086845,-48.45241032,1040.833333
-70.93972745,-43.65114132,1038.866606
-74.85900145,-18.79432132,1040.87173
-54.40071845,-30.28424932,1039.861501
-50.49280445,-45.57874432,1042.820342
-39.78484745,-41.76789232,1039.845127
-40.77309545,-27.42793032,1041.840036
-44.66867345,-25.51423432,1039.861076
-48.56556845,-24.55233232,1042.837204
-37.85759045,-21.69569532,1041.84354
-31.05429945,-8.321287317,1040.860537
-45.64645345,-20.73498332,1038.874378
-47.58918945,-26.46651732,1040.852786
-33.94742545,-37.94844032,1041.828037
-36.87390745,-31.25651232,1039.852666
-48.55236145,-36.98053032,1039.853176
-52.45611445,-28.37280332,1041.844581
-64.12136145,-46.52501932,1038.861063
-65.09226245,-50.34580832,1040.840639
-103.0358675,-78.98829932,1036.869107
-103.9858115,-102.8847253,1034.86702
-79.67348145,-73.27523732,1036.863245
-104.9708745,-91.41305732,1035.868329
-130.2851685,-91.39093332,1033.897567
-117.6188915,-100.9602853,1034.874878
-104.9229525,-141.1169723,1034.835186
-135.1639835,-79.91722732,1032.918302
-160.4071265,-151.5871203,1024.939941
-159.4809415,-101.8849253,1024.981459
-176.9803415,-130.5417473,1026.947635
-174.0588915,-131.4995083,1027.936669
-171.1274195,-142.0171733,1026.935275
-169.1965525,-123.8598623,1024.967358
-158.4999135,-112.3951153,1030.91921
-184.7952145,-102.8170163,1024.992248
-145.8222555,-132.4810073,1028.914107
-166.2645925,-136.2867643,1026.937887
-162.3849815,-121.9505603,1029.921745
-165.2677025,-158.2757793,1021.962985
-211.0639965,-122.8663883,1023.004985
-157.5541305,-81.81192132,1027.971051
-158.4999555,-110.4866853,1026.956108
-149.7073445,-141.0822373,1025.935091
-145.8445715,-111.4487343,1033.887756
-114.7362545,-60.81820632,1034.907434
-111.8066085,-69.42421332,1033.907654
-124.4628635,-69.41476532,1030.939915
-114.7006475,-98.09553732,1034.875961
-117.6654125,-54.12143632,1038.879137
-106.9369025,-72.29384432,1036.87654
-104.0159405,-71.34236832,1034.893651
-89.42652545,-56.06118532,1036.882231
-71.92708345,-29.31279332,1038.879157
-53.41200345,-45.57923332,1038.856964
-54.39112145,-40.79756132,1040.843803
-56.34256245,-36.01739732,1039.857551
-55.38257545,-22.63509032,1041.850761
-32.99703545,-14.05282132,1042.838945
-26.18142945,-13.10499732,1040.854272
-26.18414745,-11.19172532,1042.838244
-26.18595245,-10.23428232,1044.821409
-24.24230345,-5.458577317,1042.842194
-21.32410145,-0.685399317,1038.880175
-24.23688845,-8.330906317,1036.892699
-24.24183645,-6.413599317,1043.832566
-25.20868145,-12.15008132,1040.854633
-29.09965245,-16.92396032,1042.83474
-28.12507845,-17.88070232,1042.833487
-33.96568545,-18.83186032,1041.844177
-49.53239245,-31.24302932,1041.840822
-46.60733245,-34.11567632,1038.863526
-53.41474245,-42.71174632,1038.859385
-62.16762745,-54.17186332,1040.836073
-45.62086845,-48.45241032,1040.833333
-91.37019545,-59.88267532,1036.879895
-64.10717845,-62.77169132,1041.820881
-112.7711815,-77.07316032,1029.936928
-112.7651945,-85.67158632,1034.88556
-87.47185745,-65.61807332,1040.837985
-105.9372525,-98.10456132,1033.880768
-111.7887735,-89.49420132,1036.864244
-107.8507935,-133.4684083,1033.851801
-134.1437595,-128.6654193,1032.876699
-194.5085535,-126.7044183,1023.985354
-83.52750745,-115.3288683,1035.838342
-160.4053005,-153.4987783,1024.938327
-151.6496555,-145.8603633,1024.940769
-119.5785495,-87.57766032,1033.895889
-127.3632725,-92.34950132,1033.895422
-134.1903015,-80.87235532,1034.899407
-101.0807955,-86.63756432,1035.87058
-130.2842975,-90.43833232,1029.933658
-112.7633895,-86.62902932,1032.902395
-84.55227545,-62.75574632,1037.865531
-97.19436845,-78.03875532,1035.876059
-139.0554425,-82.78186932,1031.926486
-98.19631145,-49.36135832,1037.883073
-100.1308935,-60.83270832,1033.909565
-107.8758905,-107.6602183,1034.864769
-94.27017945,-81.86400332,1036.862672
-100.1212755,-72.30023532,1036.873418
-107.9110305,-71.33790932,1035.886614
-81.62719445,-66.58260832,1036.869786
-67.04143145,-47.47810932,1038.861594
-71.92343145,-33.13610932,1038.875929
-54.38931645,-41.75500432,1038.860638
-25.19868045,-20.75577032,1036.882654
-35.91209445,-19.78586332,1041.844262
-27.15139645,-18.83583032,1044.814592
-27.15007945,-17.88403632,1039.859504
-32.01883045,-17.87866432,1040.852913
-34.93752045,-20.74260532,1041.843009
-28.12006745,-22.66065432,1041.838273
-24.22453145,-22.66592032,1039.854131
-27.14458045,-24.57322532,1041.836213
-41.74764845,-27.42540332,1043.82284
-37.84389545,-36.03313032,1041.831435
-40.76445345,-35.07698332,1038.860043
-57.31072445,-42.70567332,1041.834706
-47.57458145,-41.75978132,1040.839874
-56.31793245,-60.87056532,1037.854211
-92.34247645,-61.79261332,1037.869906
-81.61806445,-76.14089832,1036.861716
-94.26699445,-84.73229732,1035.869072
-88.42046345,-89.51692032,1035.862361
-102.0293385,-113.3990563,1036.839609
-141.9211995,-140.1296773,1030.888225
-131.2177445,-134.4023253,1033.861698
-138.0439235,-121.0183633,1028.920223
-169.2262145,-93.27252732,1025.984361
-166.2550165,-145.8458613,1025.938638
-146.7753635,-154.4633543,1029.887171
-133.1655755,-131.5370473,1028.909116
-187.6623935,-156.3455433,1019.00132
-160.4221805,-136.2930493,1025.944032
-207.1575255,-133.3873873,1019.029608
-163.3545865,-123.8653403,1024.964682
-169.1760415,-143.9346923,1021.976874
-140.0177225,-93.29749632,1028.944518
-146.7959165,-132.4800943,1028.914553
-155.6223085,-66.51886932,1029.965429
-162.4123925,-92.32147532,1027.964404
-132.2151435,-109.5498583,1033.883126
-173.0984795,-117.1637933,1026.957149
-136.1098505,-106.6835613,1027.940257
-126.3873185,-95.21709432,1034.883734
-102.0763475,-64.65097032,1037.871945
-154.6103225,-105.7103853,1027.949538
-124.4354735,-98.08963532,1030.915705
-130.2747005,-100.9516443,1030.91596
-108.8545625,-102.8793533,1035.860429
-87.47550945,-61.79475732,1040.841213
-95.25479645,-70.39314232,1036.872802
-106.9469455,-61.77972532,1036.885417
-76.79173645,-33.13154432,1038.878159
-131.2944575,-53.15847432,1031.947935
-104.0154735,-72.29739032,1035.884023
-66.08462945,-31.22750832,1041.848404
-76.77483545,-51.29148832,1039.854005
-99.15719045,-62.74205132,1037.872221
-68.02192945,-40.78558632,1039.858868
-19.33981345,-38.92119232,1037.855824
-67.03504045,-54.16891232,1038.855945
-61.19991145,-47.48278032,1039.850097
-47.57322245,-42.71641732,1039.847888
-65.10504445,-36.96420232,1040.851937
-48.55327445,-36.02470132,1039.853983
-47.58916845,-27.42073232,1042.834337
-59.27312145,-26.45556132,1040.858138
-66.06046645,-55.12565432,1038.854692
-61.20541045,-40.79359132,1037.873388
-55.36159745,-43.66494232,1039.850649
-76.79129045,-33.13235132,1037.88698
-73.83741845,-68.49914932,1039.838141
-68.01464645,-47.47800332,1037.870861
-70.92649945,-57.03355432,1037.864129
-86.49641245,-65.62221432,1036.872823
-83.57175645,-70.40248432,1038.849808
-70.88955445,-94.31330632,1034.859119
-143.8890745,-118.1445913,1029.916499
-111.7778595,-99.05571932,1032.891458
-115.6579375,-112.4369013,1028.917228
-118.6080735,-84.71027932,1034.889043
-110.8069375,-96.18914532,1032.893433
-107.8786085,-105.7469463,1036.848741
-146.8123085,-117.1836023,1032.892181
-114.6919845,-106.6988053,1033.877519
-112.7515415,-98.10059132,1030.910353
-140.0104185,-100.9441283,1028.938062
-115.6880455,-81.84875932,1030.92541
-141.9495445,-108.5905483,1026.95014
-122.4812935,-105.7372863,1031.899536
-115.6524175,-120.0803053,1032.875488
-135.1046595,-141.0918973,1030.884296
-105.9303735,-106.7046013,1036.847042
-108.8527575,-103.8367963,1033.877264
-131.2537765,-98.07840232,1036.865901
-115.6602095,-110.5244363,1029.910021
-92.31421545,-89.51488232,1033.881787
-107.8950635,-87.58780932,1034.881716
-95.23248045,-91.42541532,1031.899153
-96.23438145,-64.65644832,1037.869269
-95.24339445,-81.86389732,1035.871939
-80.64255645,-79.00768432,1038.841207
-70.91692345,-66.59265132,1036.86488
-74.80562245,-73.27899532,1037.852194
-68.00870145,-54.16799932,1038.856391
-60.21943445,-53.22108832,1036.871272
-50.49556445,-41.75704232,1040.841212
-56.32797545,-50.35644632,1037.863088
-53.40603745,-53.22344432,1041.824045
-37.83296045,-46.54886332,1039.8402
-37.83843845,-40.81388932,1039.845042
-36.86159245,-43.68309632,1038.850996
-47.57139645,-44.62807532,1039.846274
-44.64538145,-50.36498132,1040.831273
-51.45417145,-57.05020032,1039.837567
-47.55269045,-63.74546232,1038.838955
-57.28382245,-69.47130632,1038.838573
-63.12538445,-67.55820532,1033.886968
-72.84961645,-82.83830432,1038.834411
-76.73198745,-93.35280632,1033.871423
-97.18114045,-91.42116832,1034.873582
-80.62890345,-91.43668932,1034.866
-92.31829245,-86.64497432,1036.857745
-131.2214175,-129.6247943,1031.883375
-117.5956205,-124.8568173,1033.863524
-170.1250515,-169.7411623,1021.955531
-131.1972545,-153.5229403,1028.889663
-134.1341625,-139.1787313,1033.859001
-133.1591635,-139.1820653,1030.885018
-147.7682185,-133.4358173,1027.923013
